ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
62531,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,726500,4.25,0.4489,1652.88,360,not_neg,not_int,not_lpsm,1558000,sb,pr,home,1U,9480,CIB,892,CIB,25-34,not_inst,46.63029525,North,direct,0,43
80792,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,246500,3.375,0.6307,5468.47,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,4500,CRIF,558,CIB,65-74,not_inst,88.66906475,south,direct,0,57
84009,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,266500,4.75,0.4619,2458,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,4800,EXP,620,CIB,65-74,to_inst,81.25,south,direct,0,37
153293,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,686500,4.625,0.8672,0,360,not_neg,not_int,not_lpsm,988000,sb,pr,home,3U,9900,CIB,710,CIB,35-44,not_inst,69.48380567,North,direct,0,43
70291,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,156500,3.375,0.6242,2512.62,300,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,5520,EXP,502,EXP,35-44,to_inst,87.92134831,south,direct,0,56
38363,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,,,,180,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,3000,CIB,822,CIB,55-64,to_inst,65.625,North,direct,1,41
119198,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,116500,4.75,0.6422,3104,360,neg_amm,not_int,not_lpsm,258000,sb,pr,home,1U,1500,CIB,848,CIB,55-64,to_inst,45.15503876,North,direct,0,45
79607,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,186500,3.99,0.5627,5525,360,not_neg,int_only,not_lpsm,228000,sb,pr,home,1U,5580,EXP,746,EXP,65-74,to_inst,81.79824561,North,direct,0,27
132898,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,396500,4.125,0.408,1795,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,8100,CRIF,690,EXP,35-44,not_inst,79.6184739,south,direct,0,25
163474,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,546500,4.75,0.6708,0,360,not_neg,not_int,not_lpsm,698000,sb,pr,home,1U,7740,EXP,690,CIB,>74,not_inst,78.29512894,south,direct,0,37
132755,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,3.5,0.0135,4549.5,360,not_neg,not_int,not_lpsm,338000,sb,sr,home,1U,12240,EXP,860,EXP,55-64,to_inst,90.68047337,south,direct,0,25
54632,2019,,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,456500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5040,EQUI,764,EXP,45-54,to_inst,,south,direct,1,
79369,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,4.875,1.3633,2438.13,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,5640,EXP,781,EXP,45-54,not_inst,68.68556701,North,direct,0,30
42602,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,286500,3.625,1.1541,3133.48,180,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,9060,CRIF,813,CIB,55-64,to_inst,99.47916667,south,direct,0,37
113607,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,3.99,0.7408,3086,300,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,2280,EXP,821,CIB,55-64,to_inst,46.0106383,North,direct,0,31
171437,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,676500,3.75,0.1431,0,360,not_neg,int_only,not_lpsm,1108000,sb,pr,home,1U,8340,CIB,567,CIB,25-34,not_inst,61.05595668,North,direct,0,39
49363,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,3.125,0.2432,5275,180,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,14760,CIB,586,EXP,45-54,to_inst,78.47490347,south,direct,0,24
120289,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,326500,3.99,1.1976,800.01,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,5820,CRIF,711,EXP,25-34,to_inst,86.37566138,south,direct,0,54
26349,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,306500,4.25,0.6292,3811.58,240,not_neg,not_int,not_lpsm,738000,sb,ir,home,1U,12000,EXP,784,CIB,45-54,to_inst,41.53116531,south,direct,0,45
136369,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,116500,4.18,0.3447,2970,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,1560,CRIF,510,CIB,>74,to_inst,43.47014925,North,direct,0,37
43300,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,3.875,0.2419,43.41,360,not_neg,not_int,not_lpsm,698000,sb,pr,home,1U,12780,CIB,611,CIB,55-64,not_inst,86.89111748,North,direct,0,33
96977,2019,ncf,Female,nopre,type2,p3,l1,nopc,b/c,536500,4.625,1.506,1290,360,not_neg,not_int,not_lpsm,698000,sb,pr,home,1U,11700,EXP,744,CIB,45-54,to_inst,76.86246418,south,direct,0,47
90369,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,166500,3.75,0.6063,6208.25,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,4620,EXP,689,CIB,<25,to_inst,93.53932584,North,direct,0,26
106169,2019,ncf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,206500,,,,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,8220,CRIF,871,EXP,45-54,to_inst,86.76470588,south,direct,1,48
29832,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,156500,,,,180,not_neg,not_int,lpsm,,sb,pr,home,1U,12720,EQUI,647,EXP,35-44,to_inst,,south,direct,1,
86709,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,466500,3.25,-0.3114,11737.68,360,not_neg,not_int,not_lpsm,2058000,sb,sr,home,1U,18000,CRIF,509,CIB,55-64,to_inst,22.66763848,North,direct,0,32
137941,2019,,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,326500,3.75,0.1169,795,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,5580,CRIF,723,EXP,25-34,to_inst,80.0245098,south,direct,0,48
77127,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,426500,3.69,0.3665,8536,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,7140,EXP,673,EXP,25-34,not_inst,95.20089286,central,direct,0,43
164500,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,636500,3.875,0.4563,20336,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,9960,CRIF,718,EXP,55-64,to_inst,74.18414918,North,direct,0,37
32186,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,66500,,,,180,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,6180,CRIF,877,CIB,45-54,to_inst,16.29901961,North,direct,1,45
102093,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,56500,4.25,0.8987,722.65,360,not_neg,not_int,not_lpsm,58000,sb,pr,home,1U,1500,CRIF,804,CIB,<25,to_inst,97.4137931,North,direct,0,21
149192,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,246500,3.625,0.6169,5507.49,240,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,5400,CIB,596,CIB,55-64,to_inst,48.52362205,North,direct,0,23
66202,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,456500,4.375,-0.0162,5140.88,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,7260,EXP,863,CIB,35-44,to_inst,84.85130112,south,direct,0,44
133363,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,466500,4,-0.388,3331.53,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,7080,CIB,535,CIB,45-54,not_inst,70.89665653,North,direct,0,24
79402,2019,ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,1296500,3.375,-0.392,595,360,not_neg,not_int,not_lpsm,1508000,sb,pr,home,1U,22080,CRIF,568,EXP,35-44,not_inst,85.97480106,central,direct,0,37
103016,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,316500,3.5,0.5569,0,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,4680,CRIF,868,EXP,45-54,not_inst,86.00543478,North,direct,0,39
69675,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,456500,3.875,0.3601,3684.45,360,not_neg,not_int,not_lpsm,608000,sb,ir,home,1U,5940,EXP,730,CIB,45-54,not_inst,75.08223684,central,direct,0,38
30809,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,456500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5340,EQUI,772,EXP,35-44,to_inst,,North,direct,1,
154863,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,206500,4.375,0.2158,3150,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,6300,CRIF,753,CIB,>74,to_inst,45.08733624,North,direct,0,34
74683,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,66500,3.99,1.2604,946.68,360,not_neg,not_int,not_lpsm,88000,sb,pr,home,1U,1440,CRIF,773,CIB,55-64,to_inst,75.56818182,central,direct,0,44
138658,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,606500,4.56,0.0733,0,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,9420,EXP,608,CIB,35-44,not_inst,80.01319261,North,direct,0,32
153363,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,276500,3.875,-0.1117,795,180,not_neg,not_int,not_lpsm,1558000,sb,pr,home,1U,8700,CRIF,513,EXP,45-54,to_inst,17.74711168,North,direct,0,23
133466,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,306500,4.25,0.8377,6500,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,3300,CRIF,685,CIB,35-44,to_inst,75.12254902,south,direct,0,40
72243,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,286500,3.125,0.1156,7380.82,120,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,11100,EXP,522,CIB,55-64,to_inst,57.53012048,North,direct,0,33
64374,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,4.125,0.4618,1373.7,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,5100,CIB,506,CIB,55-64,not_inst,78.62149533,North,direct,0,27
43969,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,96500,4.5,0.5296,2199.04,360,not_neg,int_only,not_lpsm,388000,sb,pr,home,1U,3120,CIB,829,EXP,55-64,to_inst,24.87113402,North,direct,0,30
106305,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,106500,4.99,1.4293,1467.91,360,neg_amm,not_int,not_lpsm,128000,sb,pr,home,1U,3360,EXP,645,CIB,35-44,to_inst,83.203125,North,direct,0,42
50562,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,466500,2.75,-0.3837,12546.75,360,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,8400,EXP,629,EXP,45-54,not_inst,90.05791506,North,direct,0,27
38740,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,636500,,,,360,not_neg,not_int,not_lpsm,1108000,sb,sr,home,1U,4800,CIB,734,EXP,>74,to_inst,57.44584838,south,direct,1,52
138257,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,3.99,0.5187,3900,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,4020,CIB,514,CIB,35-44,to_inst,78.84615385,south,direct,0,44
145841,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,416500,3.375,-0.2571,11724.5,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,6300,EXP,816,CIB,25-34,to_inst,74.64157706,North,direct,0,36
156526,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,246500,4.375,1.3572,2702.93,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,6000,CIB,834,EXP,55-64,to_inst,95.54263566,south,direct,0,45
112108,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,316500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6000,EQUI,759,EXP,55-64,not_inst,,North,direct,1,
168118,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,506500,4.75,0.3528,0,360,not_neg,not_int,not_lpsm,638000,sb,sr,home,1U,5040,CRIF,676,CIB,45-54,not_inst,79.38871473,south,direct,0,49
173288,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.75,0.2507,101.07,360,neg_amm,not_int,not_lpsm,688000,sb,pr,home,1U,8940,CRIF,639,EXP,35-44,not_inst,66.35174419,central,direct,0,37
167853,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,236500,3.99,0.3552,3266.45,324,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,5460,EXP,674,CIB,55-64,to_inst,64.26630435,North,direct,0,45
139858,2019,cf,Female,nopre,type1,p2,l1,opc,nob/c,206500,,,,360,not_neg,int_only,not_lpsm,,sb,pr,home,1U,5100,EQUI,828,EXP,55-64,to_inst,,North,direct,1,
82396,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,4.25,0.6715,4642.82,180,neg_amm,not_int,not_lpsm,528000,sb,ir,home,1U,9180,CIB,598,CIB,35-44,to_inst,46.68560606,south,direct,0,39
78742,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,4,0.6335,0,360,not_neg,int_only,not_lpsm,398000,sb,pr,home,1U,5580,EXP,550,CIB,35-44,not_inst,94.59798995,North,direct,0,38
81056,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,56500,5.375,1.3749,2147.5,360,neg_amm,not_int,not_lpsm,178000,sb,pr,home,1U,10560,CIB,548,EXP,65-74,to_inst,31.74157303,North,direct,0,5
42473,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,516500,3.99,0.6703,6378.25,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,8280,CIB,507,CIB,55-64,to_inst,92.56272401,south,direct,0,31
36755,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,726500,3.99,0.3602,0,360,not_neg,not_int,not_lpsm,848000,sb,pr,home,1U,5880,CIB,837,CIB,35-44,not_inst,85.67216981,North,direct,0,49
100994,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,376500,4.5,1.3002,3751.55,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,6240,CRIF,866,EXP,45-54,to_inst,94.59798995,North,direct,0,42
83091,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,3.125,-0.0661,,180,not_neg,not_int,not_lpsm,1088000,sb,pr,home,1U,4740,EXP,528,EXP,55-64,not_inst,28.17095588,south,direct,0,46
29402,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,3.875,0.3787,5072,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,2580,CRIF,530,CIB,35-44,to_inst,67.13709677,south,direct,0,31
86284,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1320,EQUI,757,EXP,>74,to_inst,,central,direct,1,
151077,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,376500,4.18,0.1757,57.5,360,not_neg,not_int,not_lpsm,458000,sb,sr,home,1U,20460,CRIF,568,EXP,45-54,not_inst,82.20524017,North,direct,0,42
162698,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,256500,,,,240,not_neg,not_int,not_lpsm,,sb,ir,home,1U,8400,EQUI,746,EXP,65-74,to_inst,,south,direct,1,
27442,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,156500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4260,EQUI,716,EXP,25-34,to_inst,,south,direct,1,
146274,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,356500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,2340,EQUI,537,EXP,25-34,to_inst,,North,direct,1,
74617,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,416500,3.625,0.0968,1332.88,360,not_neg,not_int,not_lpsm,518000,sb,sr,home,1U,12840,CRIF,831,EXP,35-44,not_inst,80.40540541,south,direct,0,20
143353,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,466500,4.56,0.7256,3393.15,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,10860,CRIF,859,CIB,45-54,not_inst,95.5942623,North,direct,0,27
40232,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,316500,4.125,-0.112,8607.5,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,4500,EXP,658,EXP,55-64,to_inst,66.21338912,North,direct,0,40
147625,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,3.99,0.3918,5909.38,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,3900,EXP,504,CIB,55-64,to_inst,44.17562724,North,direct,0,42
54831,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,4.75,0.9798,6008.35,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,2580,CRIF,795,CIB,65-74,to_inst,80.04807692,south,direct,0,42
81865,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,476500,2.75,-0.2974,5964.4,180,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,11940,CRIF,808,EXP,65-74,to_inst,60.46954315,south,direct,0,30
92878,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,3.99,0.5389,881.62,240,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,7320,CIB,846,CIB,55-64,not_inst,75.07716049,North,direct,0,43
26409,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,3.99,0.4977,4517.56,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,1680,CIB,783,CIB,65-74,to_inst,68.64035088,south,direct,0,46
169617,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,566500,3.375,-0.1753,1250,360,not_neg,not_int,not_lpsm,908000,sb,pr,home,1U,5520,CIB,755,EXP,65-74,to_inst,62.38986784,south,direct,0,45
141211,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,426500,4.625,0.7125,8917.2,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,9300,CRIF,648,CIB,35-44,to_inst,70.14802632,south,direct,0,31
31227,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,346500,,,,324,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,5760,CRIF,687,CIB,>74,to_inst,94.1576087,south,direct,1,25
80205,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,4.875,0.8659,7636.62,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,6060,CRIF,749,CIB,55-64,to_inst,70.39748954,south,direct,0,42
74881,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,256500,3.875,-0.0225,7133.55,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,5040,EXP,744,EXP,55-64,to_inst,95.70895522,south,direct,0,20
116781,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,2.99,0.0778,11067.98,180,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,8700,CRIF,739,CIB,55-64,to_inst,73.93617021,North,direct,0,41
100382,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,3.25,-0.2916,2530,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,4260,CRIF,854,CIB,35-44,not_inst,69.70108696,North,direct,0,42
53851,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,3.5,-0.2572,2184.03,360,not_neg,int_only,not_lpsm,938000,sb,pr,home,1U,30840,CRIF,764,EXP,35-44,not_inst,66.79104478,North,direct,0,10
45006,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,546500,4.375,-0.0504,4500,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,6660,CRIF,519,EXP,25-34,not_inst,67.63613861,North,direct,0,38
164794,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,366500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3960,EQUI,808,EXP,55-64,to_inst,,south,direct,1,
30216,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,196500,3.5,0.4298,5203.38,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,2940,EXP,880,CIB,55-64,to_inst,82.56302521,North,direct,0,42
33949,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,3.99,0.4586,3485.68,324,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,4440,EXP,509,CIB,45-54,to_inst,69.29530201,south,direct,0,36
30741,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,226500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0,EQUI,676,EXP,55-64,not_inst,,North,direct,1,
51451,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,486500,3.99,0.1268,0,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,15900,CRIF,602,CIB,45-54,not_inst,77.46815287,North,direct,0,18
154677,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,226500,,,,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,7800,EXP,539,CIB,35-44,to_inst,99.34210526,North,direct,1,30
48956,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,86500,4.99,0.7169,2235,360,not_neg,not_int,not_lpsm,88000,sb,pr,home,1U,3420,CRIF,668,CIB,25-34,to_inst,98.29545455,North,direct,0,38
158590,2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,756500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7560,EQUI,790,EXP,25-34,to_inst,,south,direct,1,
166146,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,196500,3.99,0.9023,6131.48,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,2U,2280,CRIF,623,CIB,65-74,to_inst,86.18421053,North,direct,0,47
128953,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,106500,4.99,0.8281,2350,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,3600,EXP,855,CIB,65-74,to_inst,71.95945946,south,direct,0,49
160684,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.6164,5750,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,5400,CIB,737,EXP,65-74,to_inst,64.75694444,south,direct,0,29
123669,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,626500,3.875,0.0335,8944.55,360,not_neg,not_int,not_lpsm,1148000,sb,pr,home,1U,28260,CIB,888,EXP,45-54,not_inst,54.57317073,North,direct,0,33
98158,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,136500,4.5,0.9336,3262.73,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,1680,CIB,811,CIB,25-34,to_inst,81.25,south,direct,0,53
115302,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,416500,,,,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,8100,EXP,522,EXP,45-54,to_inst,97.31308411,North,direct,1,45
43083,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,3.75,0.4554,7944.1,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,12240,EXP,837,EXP,45-54,to_inst,88.56877323,central,direct,0,49
162788,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,156500,4.125,0.6105,4250,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,2640,CIB,649,EXP,<25,to_inst,60.65891473,North,direct,0,43
112177,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,376500,4.625,0.8261,1441.5,360,not_neg,not_int,not_lpsm,508000,sb,ir,home,1U,15660,CRIF,504,EXP,35-44,not_inst,74.11417323,North,direct,0,43
70739,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,246500,4.375,0.1266,4118.79,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,3420,CIB,791,CIB,25-34,not_inst,95.54263566,North,direct,0,37
80883,2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,126500,4.99,1.0508,2250,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,2520,CIB,668,CIB,55-64,to_inst,47.20149254,south,direct,0,20
117901,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,96500,4.875,1.4557,2257.81,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,2700,EXP,765,EXP,<25,to_inst,75.390625,North,direct,0,35
139556,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,466500,3,-0.0725,1364.09,180,not_neg,not_int,not_lpsm,598000,sb,pr,home,1U,6780,CIB,603,CIB,25-34,not_inst,78.01003344,south,direct,0,44
140396,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,96500,4.99,0.92,3242.5,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,1800,EXP,735,CIB,65-74,to_inst,69.92753623,south,direct,0,44
136632,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,256500,3.75,0.5799,1285.45,180,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,,EXP,659,EXP,45-54,to_inst,86.0738255,south,direct,0,
155562,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,376500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4740,EQUI,790,EXP,55-64,not_inst,,North,direct,1,
151282,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,4.25,1.3292,1545,180,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,7020,CIB,602,CIB,55-64,to_inst,25.4784689,North,direct,0,6
116260,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,3.5,0.0382,9715.06,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,8760,CRIF,589,CIB,55-64,not_inst,73.47161572,North,direct,0,42
160705,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,506500,,,,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,11340,CIB,670,EXP,55-64,to_inst,80.65286624,south,direct,1,37
171207,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,716500,3.875,0.224,0,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,7740,CIB,590,CIB,45-54,not_inst,94.52506596,south,direct,0,48
61329,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,296500,3.2,-0.3519,295,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,7740,CRIF,859,EXP,>74,to_inst,45.75617284,North,direct,0,37
125027,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,4.99,1.1929,0,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,6900,EXP,576,EXP,25-34,not_inst,93.23899371,south,direct,0,42
